rxns	MEAN_M145_21	MEAN_M145_29	MEAN_M145_33	MEAN_M145_37	MEAN_M145_41	MEAN_M145_45	MEAN_M145_49	MEAN_M145_53	MEAN_M145_57	MEAN_M1152_33	MEAN_M1152_41	MEAN_M1152_45	MEAN_M1152_49	MEAN_M1152_53	MEAN_M1152_57	MEAN_M1152_61	MEAN_M1152_65	STDEV_M145_21	STDEV_M145_29	STDEV_M145_33	STDEV_M145_37	STDEV_M145_41	STDEV_M145_45	STDEV_M145_49	STDEV_M145_53	STDEV_M145_57	STDEV_M1152_33	STDEV_M1152_41	STDEV_M1152_45	STDEV_M1152_49	STDEV_M1152_53	STDEV_M1152_57	STDEV_M1152_61	STDEV_M1152_65
CDAS15	0	3.142448e-08	8.803220e-08	4.634273e-07	4.444414e-07	4.863630e-07	4.526757e-07	3.458671e-07	4.539961e-07	0	0	0	0	0	0	0	0	0	8.393607e-07	1.863348e-06	1.035322e-05	9.990933e-06	1.071613e-05	1.066113e-05	8.647786e-06	1.136112e-05	0	0	0	0	0	0	0	0
CDAS18	0	3.142448e-08	8.803220e-08	4.634273e-07	4.444414e-07	4.863630e-07	4.526757e-07	3.458671e-07	4.539961e-07	0	0	0	0	0	0	0	0	0	8.393607e-07	1.863348e-06	1.035322e-05	9.990933e-06	1.071613e-05	1.066113e-05	8.647786e-06	1.136112e-05	0	0	0	0	0	0	0	0
CDAS19	0	3.142448e-08	8.803220e-08	4.634273e-07	4.444414e-07	4.863630e-07	4.526757e-07	3.458671e-07	4.539961e-07	0	0	0	0	0	0	0	0	0	8.393607e-07	1.863348e-06	1.035322e-05	9.990933e-06	1.071613e-05	1.066113e-05	8.647786e-06	1.136112e-05	0	0	0	0	0	0	0	0
CDAS2	6.309914e-06	2.258989e-06	5.934182e-06	2.874947e-05	2.439804e-05	3.803440e-05	2.463644e-05	1.980790e-05	4.118701e-05	-1.093479e-14	0	0	0	0	0	0	0	9.092288e-05	3.844307e-05	7.256066e-05	3.896932e-04	3.428848e-04	4.477822e-04	3.648527e-04	2.808128e-04	5.083798e-04	4.439484e-13	0	0	0	0	0	0	0
CDAS3	6.309914e-06	2.258989e-06	5.934182e-06	2.874947e-05	2.439804e-05	3.803440e-05	2.463644e-05	1.980790e-05	4.118701e-05	-1.093479e-14	-1.795325e-20	-4.499486e-21	-5.698233e-21	1.746005e-20	-2.463681e-21	1.644273e-21	1.795183e-21	9.092288e-05	3.844307e-05	7.256066e-05	3.896932e-04	3.428848e-04	4.477822e-04	3.648527e-04	2.808128e-04	5.083798e-04	4.439484e-13	1.316193e-18	3.372385e-19	2.445248e-19	9.661169e-19	2.355727e-19	3.737819e-19	1.269386e-19
CDAS5x	5.509426e-06	1.700592e-06	5.224306e-06	2.434098e-05	2.074399e-05	3.581241e-05	2.230041e-05	1.645946e-05	3.726261e-05	-1.093479e-14	0	0	0	0	0	0	0	8.490142e-05	3.338441e-05	6.834913e-05	3.594686e-04	3.168596e-04	4.345737e-04	3.474283e-04	2.548716e-04	4.835504e-04	4.439484e-13	0	0	0	0	0	0	0
CDAS5y	8.004881e-07	5.583963e-07	7.098752e-07	4.408490e-06	3.654055e-06	2.221990e-06	2.336030e-06	3.348432e-06	3.924397e-06	0	0	0	0	0	0	0	0	3.267325e-05	1.911152e-05	2.451251e-05	1.511881e-04	1.316117e-04	1.086912e-04	1.118717e-04	1.183494e-04	1.578654e-04	0	0	0	0	0	0	0	0
CDAS6	6.309914e-06	2.258989e-06	5.934182e-06	2.874947e-05	2.439804e-05	3.803440e-05	2.463644e-05	1.980790e-05	4.118701e-05	-1.093479e-14	0	0	0	0	0	0	0	9.092288e-05	3.844307e-05	7.256066e-05	3.896932e-04	3.428848e-04	4.477822e-04	3.648527e-04	2.808128e-04	5.083798e-04	4.439484e-13	0	0	0	0	0	0	0
CDAS7	6.309914e-06	2.258989e-06	5.934182e-06	2.874947e-05	2.439804e-05	3.803440e-05	2.463644e-05	1.980790e-05	4.118701e-05	-1.093479e-14	-3.892435e-20	-9.296460e-21	1.799442e-21	-1.175195e-21	1.326597e-21	1.781295e-21	-8.975914e-22	9.092288e-05	3.844307e-05	7.256066e-05	3.896932e-04	3.428848e-04	4.477822e-04	3.648527e-04	2.808128e-04	5.083798e-04	4.439484e-13	2.635866e-18	3.594857e-19	1.272398e-19	3.467468e-19	2.010256e-19	4.019078e-19	1.419330e-19
CDAS9x	5.776255e-06	2.110421e-06	5.103268e-06	2.431791e-05	2.019948e-05	3.361839e-05	2.443525e-05	1.232428e-05	2.958865e-05	0	0	0	0	0	0	0	0	8.695574e-05	3.724147e-05	6.747812e-05	3.578306e-04	3.100865e-04	4.207827e-04	3.647969e-04	2.205330e-04	4.295599e-04	0	0	0	0	0	0	0	0
CDAS9y	5.336587e-07	1.485679e-07	8.309136e-07	4.431557e-06	4.198559e-06	4.416009e-06	2.011892e-07	7.483615e-06	1.159836e-05	0	0	0	0	0	0	0	0	2.668027e-05	9.569199e-06	2.683719e-05	1.550279e-04	1.469218e-04	1.541030e-04	7.110977e-06	1.743719e-04	2.731571e-04	0	0	0	0	0	0	0	0
CDPMEK	4.529271e-03	4.339153e-03	4.052461e-03	5.365676e-04	5.089093e-04	5.462962e-04	2.291355e-04	2.230255e-04	2.593666e-04	4.034198e-03	3.604699e-03	2.931278e-03	2.450219e-03	4.543920e-04	5.075227e-04	5.864944e-04	6.081011e-04	4.819600e-16	4.543335e-06	3.175393e-05	8.754200e-05	4.526587e-05	1.431711e-04	9.944771e-05	4.331493e-05	1.078758e-04	2.215069e-09	1.627499e-05	2.427445e-05	7.649297e-05	7.126583e-05	4.462019e-05	4.911587e-05	1.272375e-04
CEPSPORDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHIRAISO	1.305166e-07	5.163044e-08	7.011795e-07	3.929824e-06	2.531799e-07	3.102254e-07	2.298359e-06	5.106415e-07	6.843862e-06	0	0	0	0	0	0	0	0	1.555110e-06	7.683638e-07	9.483612e-06	5.424510e-05	4.037331e-06	4.467405e-06	3.009430e-05	1.005289e-05	8.470206e-05	0	0	0	0	0	0	0	0
CHO43OR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHOLD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHOLD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHOLOX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHORDH	2.752267e-07	2.684181e-07	2.756667e-07	5.023729e-08	1.424343e-07	4.610059e-07	1.769168e-07	2.222338e-07	9.295410e-08	1.016307e-10	7.898639e-08	5.337565e-07	2.855435e-07	6.001209e-07	4.396562e-07	3.809895e-07	1.222377e-07	2.888348e-06	2.766292e-06	2.960077e-06	1.277452e-06	1.724703e-06	3.748197e-06	2.003434e-06	2.201696e-06	1.499486e-06	1.531224e-09	1.394199e-06	5.539693e-06	3.675642e-06	5.164058e-06	4.668866e-06	3.704752e-06	2.357201e-06
CHORM	3.308363e-03	3.170542e-03	2.961462e-03	4.053722e-04	3.926011e-04	4.142283e-04	1.966619e-04	1.753833e-04	2.134906e-04	2.945178e-03	2.631757e-03	2.146661e-03	1.792295e-03	3.420644e-04	3.829959e-04	4.358874e-04	4.528009e-04	1.603130e-05	2.745344e-05	4.314840e-05	2.104119e-04	2.206406e-04	2.392423e-04	2.887090e-04	1.555536e-04	2.879825e-04	2.014109e-09	1.465471e-05	9.362885e-05	1.038702e-04	1.901211e-04	1.595740e-04	1.350514e-04	2.011069e-04
CHORS	4.640258e-03	4.446462e-03	4.152935e-03	5.646188e-04	5.513053e-04	5.753560e-04	2.663778e-04	2.450067e-04	2.966294e-04	4.130880e-03	3.691022e-03	3.009341e-03	2.513246e-03	4.773554e-04	5.368160e-04	6.115787e-04	6.354745e-04	1.881974e-05	2.929694e-05	4.667954e-05	2.234919e-04	2.547826e-04	2.532220e-04	3.000330e-04	1.759558e-04	3.166769e-04	2.222029e-09	1.558934e-05	1.003539e-04	1.139899e-04	2.049767e-04	1.802898e-04	1.554239e-04	2.279488e-04
CIGAMS	8.004035e-05	7.675399e-05	7.156734e-05	1.058167e-05	9.569421e-06	1.065431e-05	4.808165e-06	5.002776e-06	5.977441e-06	7.129153e-05	6.377783e-05	5.192626e-05	4.380990e-05	8.872172e-06	9.161899e-06	1.140185e-05	1.232484e-05	6.136584e-18	2.769210e-06	3.907460e-08	2.789647e-05	2.043506e-05	3.111023e-05	2.637496e-05	2.811000e-05	3.724682e-05	2.397155e-10	2.530067e-06	7.924640e-06	1.669016e-05	2.704537e-05	1.290629e-05	2.711081e-05	3.950634e-05
CITCIa2	3.476586e-03	3.560209e-03	4.181622e-03	2.122683e-03	7.248075e-04	1.977967e-03	1.306919e-03	3.535705e-04	5.127742e-04	3.627256e-03	3.826761e-03	3.198313e-03	3.214365e-03	6.107236e-04	6.169796e-04	7.227503e-04	9.052997e-04	6.103353e-04	3.148052e-04	9.671577e-04	4.680751e-03	1.506693e-03	4.448051e-03	3.688227e-03	9.300294e-04	1.971347e-03	2.098546e-04	4.051700e-04	7.085090e-04	2.253611e-03	1.649461e-03	7.944931e-04	9.439255e-04	2.053049e-03
CITCIb	3.476586e-03	3.560209e-03	4.181622e-03	2.122683e-03	7.248075e-04	1.977967e-03	1.306919e-03	3.535705e-04	5.127742e-04	3.627256e-03	3.826761e-03	3.198313e-03	3.214365e-03	6.107236e-04	6.169796e-04	7.227503e-04	9.052997e-04	6.103353e-04	3.148052e-04	9.671577e-04	4.680751e-03	1.506693e-03	4.448051e-03	3.688227e-03	9.300294e-04	1.971347e-03	2.098546e-04	4.051700e-04	7.085090e-04	2.253611e-03	1.649461e-03	7.944931e-04	9.439255e-04	2.053049e-03
CITL	7.530814e-03	9.523340e-06	8.250311e-06	1.479554e-05	7.391257e-06	5.920519e-05	3.847750e-05	1.489273e-05	6.285555e-05	0	3.032725e-06	1.063384e-05	1.035174e-05	8.187584e-05	2.782289e-05	1.798982e-05	5.116539e-05	2.666576e-03	1.868345e-04	1.504506e-04	5.066682e-04	3.695263e-04	9.761997e-04	7.935310e-04	5.263794e-04	1.060225e-03	0	6.216029e-05	3.086149e-04	3.272197e-04	1.205714e-03	6.743031e-04	5.699182e-04	9.664270e-04
CITMS	3.476586e-03	3.560209e-03	4.181622e-03	2.122683e-03	7.248075e-04	1.977967e-03	1.306919e-03	3.535705e-04	5.127742e-04	3.627256e-03	3.826761e-03	3.198313e-03	3.214365e-03	6.107236e-04	6.169796e-04	7.227503e-04	9.052997e-04	6.103353e-04	3.148052e-04	9.671577e-04	4.680751e-03	1.506693e-03	4.448051e-03	3.688227e-03	9.300294e-04	1.971347e-03	2.098546e-04	4.051700e-04	7.085090e-04	2.253611e-03	1.649461e-03	7.944931e-04	9.439255e-04	2.053049e-03
CLADHAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNS120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNS140	-1.615210e-06	-1.547310e-06	-1.444225e-06	-1.883367e-07	-1.800768e-07	-1.898711e-07	-7.872517e-08	-7.825625e-08	-8.924309e-08	-1.438659e-06	-1.284991e-06	-1.044670e-06	-8.714703e-07	-1.601225e-07	-1.796771e-07	-2.077164e-07	-2.130252e-07	2.019558e-19	5.230107e-10	7.885231e-10	5.275966e-09	4.693124e-09	4.879453e-09	2.795942e-09	2.656283e-09	3.097479e-09	4.602989e-14	3.941318e-10	2.316271e-09	2.966048e-09	5.467863e-09	4.283266e-09	4.638903e-09	5.531997e-09
CLPNS141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNS150	-1.005386e-06	-9.631214e-07	-8.989562e-07	-1.172300e-07	-1.120886e-07	-1.181851e-07	-4.900240e-08	-4.871053e-08	-5.554927e-08	-8.954917e-07	-7.998414e-07	-6.502539e-07	-5.424458e-07	-9.966812e-08	-1.118398e-07	-1.292928e-07	-1.325973e-07	7.155638e-19	3.255475e-10	4.908154e-10	3.284020e-09	2.921231e-09	3.037211e-09	1.740331e-09	1.653400e-09	1.928023e-09	2.865126e-14	2.453269e-10	1.441760e-09	1.846214e-09	3.403466e-09	2.666114e-09	2.887480e-09	3.443386e-09
CLPNS160	-1.839361e-05	-1.762038e-05	-1.644648e-05	-2.144732e-06	-2.050671e-06	-2.162206e-06	-8.965030e-07	-8.911631e-07	-1.016278e-06	-1.638309e-05	-1.463316e-05	-1.189645e-05	-9.924090e-06	-1.823436e-06	-2.046119e-06	-2.365423e-06	-2.425879e-06	2.071934e-18	5.955917e-09	8.979508e-09	6.008141e-08	5.344415e-08	5.556602e-08	3.183950e-08	3.024910e-08	3.527333e-08	5.241771e-13	4.488276e-09	2.637712e-08	3.377663e-08	6.226668e-08	4.877678e-08	5.282669e-08	6.299702e-08
CLPNS161	-4.730257e-06	-4.531407e-06	-4.229515e-06	-5.515574e-07	-5.273678e-07	-5.560511e-07	-2.305523e-07	-2.291790e-07	-2.613548e-07	-4.213215e-06	-3.763188e-06	-3.059391e-06	-2.552163e-06	-4.689303e-07	-5.261973e-07	-6.083123e-07	-6.238596e-07	2.173674e-19	1.531674e-09	2.309246e-09	1.545104e-08	1.374415e-08	1.428983e-08	8.188116e-09	7.779113e-09	9.071188e-09	1.348018e-13	1.154243e-09	6.783364e-09	8.686284e-09	1.601303e-08	1.254385e-08	1.358536e-08	1.620085e-08
CLPNS170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNS180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNS181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNSII120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNSII140	3.230419e-06	3.094620e-06	2.888449e-06	3.766734e-07	3.601536e-07	3.797422e-07	1.574503e-07	1.565125e-07	1.784862e-07	2.877318e-06	2.569982e-06	2.089340e-06	1.742941e-06	3.202451e-07	3.593543e-07	4.154328e-07	4.260505e-07	3.914737e-19	1.046021e-09	1.577046e-09	1.055193e-08	9.386249e-09	9.758906e-09	5.591884e-09	5.312565e-09	6.194958e-09	9.205978e-14	7.882636e-10	4.632541e-09	5.932096e-09	1.093573e-08	8.566531e-09	9.277805e-09	1.106399e-08
CLPNSII141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNSII150	2.010771e-06	1.926243e-06	1.797912e-06	2.344600e-07	2.241773e-07	2.363701e-07	9.800481e-08	9.742105e-08	1.110985e-07	1.790983e-06	1.599683e-06	1.300508e-06	1.084892e-06	1.993362e-07	2.236797e-07	2.585857e-07	2.651947e-07	1.018493e-18	6.510949e-10	9.816308e-10	6.568040e-09	5.842461e-09	6.074421e-09	3.480662e-09	3.306801e-09	3.856045e-09	5.730251e-14	4.906539e-10	2.883521e-09	3.692427e-09	6.806932e-09	5.332228e-09	5.774960e-09	6.886772e-09
CLPNSII160	3.678722e-05	3.524077e-05	3.289295e-05	4.289464e-06	4.101341e-06	4.324411e-06	1.793006e-06	1.782326e-06	2.032557e-06	3.276619e-05	2.926633e-05	2.379290e-05	1.984818e-05	3.646873e-06	4.092238e-06	4.730847e-06	4.851758e-06	4.143848e-18	1.191183e-08	1.795902e-08	1.201628e-07	1.068883e-07	1.111320e-07	6.367900e-08	6.049819e-08	7.054666e-08	1.048354e-12	8.976553e-09	5.275424e-08	6.755326e-08	1.245334e-07	9.755356e-08	1.056534e-07	1.259940e-07
CLPNSII161	9.460514e-06	9.062814e-06	8.459031e-06	1.103115e-06	1.054736e-06	1.112102e-06	4.611046e-07	4.583581e-07	5.227095e-07	8.426430e-06	7.526376e-06	6.118783e-06	5.104326e-06	9.378606e-07	1.052395e-06	1.216625e-06	1.247719e-06	4.306904e-19	3.063348e-09	4.618492e-09	3.090209e-08	2.748830e-08	2.857965e-08	1.637623e-08	1.555823e-08	1.814238e-08	2.696036e-13	2.308486e-09	1.356673e-08	1.737257e-08	3.202605e-08	2.508770e-08	2.717072e-08	3.240170e-08
CLPNSII170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNSII180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNSII181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNSIIai150	3.477645e-05	3.331453e-05	3.109504e-05	4.055004e-06	3.877164e-06	4.088041e-06	1.695001e-06	1.684905e-06	1.921458e-06	3.097520e-05	2.766665e-05	2.249239e-05	1.876329e-05	3.447537e-06	3.868559e-06	4.472261e-06	4.586564e-06	1.348059e-18	1.126074e-08	1.697738e-08	1.135948e-07	1.010458e-07	1.050576e-07	6.019834e-08	5.719139e-08	6.669062e-08	9.910517e-13	8.485899e-09	4.987072e-08	6.386083e-08	1.177264e-07	9.222133e-08	9.987841e-08	1.191073e-07
CLPNSIIai170	3.197456e-05	3.063042e-05	2.858975e-05	3.728298e-06	3.564786e-06	3.758673e-06	1.558437e-06	1.549154e-06	1.766649e-06	2.847957e-05	2.543758e-05	2.068021e-05	1.725155e-05	3.169773e-06	3.556874e-06	4.111936e-06	4.217030e-06	1.324088e-19	1.035348e-08	1.560954e-08	1.044426e-07	9.290471e-08	9.659325e-08	5.534824e-08	5.258355e-08	6.131744e-08	9.112039e-13	7.802201e-09	4.585270e-08	5.871565e-08	1.082414e-07	8.479117e-08	9.183134e-08	1.095110e-07
CLPNSIIi140	7.021217e-06	6.726061e-06	6.277956e-06	8.186881e-07	7.827829e-07	8.253581e-07	3.422135e-07	3.401751e-07	3.879343e-07	6.253762e-06	5.585778e-06	4.541117e-06	3.788228e-06	6.960429e-07	7.810455e-07	9.029304e-07	9.260077e-07	5.699582e-19	2.273495e-09	3.427661e-09	2.293430e-08	2.040072e-08	2.121068e-08	1.215379e-08	1.154670e-08	1.346455e-08	2.000891e-13	1.713267e-09	1.006869e-08	1.289323e-08	2.376847e-08	1.861909e-08	2.016503e-08	2.404725e-08
CLPNSIIi150	2.010771e-05	1.926243e-05	1.797912e-05	2.344600e-06	2.241773e-06	2.363701e-06	9.800481e-07	9.742105e-07	1.110985e-06	1.790983e-05	1.599683e-05	1.300508e-05	1.084892e-05	1.993362e-06	2.236797e-06	2.585857e-06	2.651947e-06	7.978304e-19	6.510949e-09	9.816308e-09	6.568040e-08	5.842461e-08	6.074421e-08	3.480662e-08	3.306801e-08	3.856045e-08	5.730251e-13	4.906539e-09	2.883521e-08	3.692427e-08	6.806932e-08	5.332228e-08	5.774960e-08	6.886772e-08
CLPNSIIi160	4.080877e-05	3.909325e-05	3.648878e-05	4.758384e-06	4.549696e-06	4.797152e-06	1.989016e-06	1.977168e-06	2.254754e-06	3.634816e-05	3.246569e-05	2.639391e-05	2.201796e-05	4.045545e-06	4.539598e-06	5.248018e-06	5.382148e-06	3.102239e-18	1.321402e-08	1.992228e-08	1.332989e-07	1.185732e-07	1.232809e-07	7.064033e-08	6.711179e-08	7.825875e-08	1.162959e-12	9.957860e-09	5.852129e-08	7.493811e-08	1.381472e-07	1.082180e-07	1.172033e-07	1.397676e-07
CLPNSIIi170	1.486652e-05	1.424157e-05	1.329276e-05	1.733466e-06	1.657442e-06	1.747589e-06	7.245929e-07	7.202770e-07	8.214007e-07	1.324153e-05	1.182716e-05	9.615230e-06	8.021084e-06	1.473781e-06	1.653763e-06	1.911839e-06	1.960702e-06	8.103539e-19	4.813833e-09	7.257631e-09	4.856042e-08	4.319590e-08	4.491088e-08	2.573408e-08	2.444864e-08	2.850945e-08	4.236628e-13	3.627621e-09	2.131914e-08	2.729975e-08	5.032666e-08	3.942353e-08	4.269684e-08	5.091695e-08
CLPNSIIi180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPNSai150	-1.738823e-05	-1.665726e-05	-1.554752e-05	-2.027502e-06	-1.938582e-06	-2.044021e-06	-8.475006e-07	-8.424525e-07	-9.607292e-07	-1.548760e-05	-1.383332e-05	-1.124619e-05	-9.381644e-06	-1.723768e-06	-1.934279e-06	-2.236130e-06	-2.293282e-06	6.745966e-19	5.630370e-09	8.488692e-09	5.679739e-08	5.052292e-08	5.252881e-08	3.009917e-08	2.859570e-08	3.334531e-08	4.955259e-13	4.242949e-09	2.493536e-08	3.193042e-08	5.886322e-08	4.611066e-08	4.993921e-08	5.955364e-08
CLPNSai170	-1.598728e-05	-1.531521e-05	-1.429488e-05	-1.864149e-06	-1.782393e-06	-1.879336e-06	-7.792185e-07	-7.745772e-07	-8.833245e-07	-1.423979e-05	-1.271879e-05	-1.034010e-05	-8.625777e-06	-1.584886e-06	-1.778437e-06	-2.055968e-06	-2.108515e-06	6.621677e-20	5.176738e-09	7.804769e-09	5.222130e-08	4.645235e-08	4.829663e-08	2.767412e-08	2.629178e-08	3.065872e-08	4.556019e-13	3.901100e-09	2.292635e-08	2.935782e-08	5.412068e-08	4.239559e-08	4.591567e-08	5.475548e-08
CLPNSi140	-3.510609e-06	-3.363030e-06	-3.138978e-06	-4.093440e-07	-3.913915e-07	-4.126790e-07	-1.711068e-07	-1.700876e-07	-1.939671e-07	-3.126881e-06	-2.792889e-06	-2.270559e-06	-1.894114e-06	-3.480215e-07	-3.905228e-07	-4.514652e-07	-4.630038e-07	2.849811e-19	1.136748e-09	1.713831e-09	1.146715e-08	1.020036e-08	1.060534e-08	6.076894e-09	5.773349e-09	6.732276e-09	1.000446e-13	8.566334e-10	5.034343e-09	6.446615e-09	1.188423e-08	9.309546e-09	1.008251e-08	1.202363e-08
CLPNSi150	-1.005386e-05	-9.631214e-06	-8.989562e-06	-1.172300e-06	-1.120886e-06	-1.181851e-06	-4.900240e-07	-4.871053e-07	-5.554927e-07	-8.954917e-06	-7.998414e-06	-6.502539e-06	-5.424458e-06	-9.966812e-07	-1.118398e-06	-1.292928e-06	-1.325973e-06	3.987455e-19	3.255475e-09	4.908154e-09	3.284020e-08	2.921231e-08	3.037211e-08	1.740331e-08	1.653400e-08	1.928023e-08	2.865126e-13	2.453269e-09	1.441760e-08	1.846214e-08	3.403466e-08	2.666114e-08	2.887480e-08	3.443386e-08
CLPNSi160	-2.040438e-05	-1.954663e-05	-1.824439e-05	-2.379192e-06	-2.274848e-06	-2.398576e-06	-9.945078e-07	-9.885841e-07	-1.127377e-06	-1.817408e-05	-1.623285e-05	-1.319696e-05	-1.100898e-05	-2.022773e-06	-2.269799e-06	-2.624009e-06	-2.691074e-06	1.551482e-18	6.607012e-09	9.961138e-09	6.664945e-08	5.928661e-08	6.164044e-08	3.532016e-08	3.355590e-08	3.912938e-08	5.814796e-13	4.978930e-09	2.926064e-08	3.746906e-08	6.907362e-08	5.410901e-08	5.860165e-08	6.988380e-08
CLPNSi170	-7.433261e-06	-7.120783e-06	-6.646381e-06	-8.667331e-07	-8.287209e-07	-8.737946e-07	-3.622965e-07	-3.601385e-07	-4.107004e-07	-6.620767e-06	-5.913581e-06	-4.807615e-06	-4.010542e-06	-7.368905e-07	-8.268815e-07	-9.559193e-07	-9.803508e-07	4.053364e-19	2.406916e-09	3.628815e-09	2.428021e-08	2.159795e-08	2.245544e-08	1.286704e-08	1.222432e-08	1.425472e-08	2.118314e-13	1.813811e-09	1.065957e-08	1.364987e-08	2.516333e-08	1.971176e-08	2.134842e-08	2.545848e-08
CLPNSi180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMCMSAD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMLDC	8.218820e-07	8.738608e-07	2.484587e-06	8.298968e-06	1.005360e-05	1.106273e-05	2.164886e-05	6.744736e-06	1.507634e-05	0	0	0	0	0	0	0	0	1.098841e-05	1.441079e-05	3.174993e-05	1.394577e-04	1.368306e-04	1.631906e-04	2.309980e-04	9.684565e-05	2.085478e-04	0	0	0	0	0	0	0	0
CMPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COCHL	1.249604e-07	1.197074e-07	1.117322e-07	1.457064e-08	1.393161e-08	1.468935e-08	6.090560e-09	6.054282e-09	6.904277e-09	1.113016e-07	9.941313e-08	8.082074e-08	6.742116e-08	1.238785e-08	1.390069e-08	1.606994e-08	1.648066e-08	8.022590e-21	4.046263e-11	6.100396e-11	4.081743e-10	3.630828e-10	3.774981e-10	2.163076e-10	2.055029e-10	2.396359e-10	3.561094e-15	3.049194e-11	1.791979e-10	2.294678e-10	4.230203e-10	3.313741e-10	3.588879e-10	4.279820e-10
CODSCL5DA	0	1.740985e-24	0	0	2.453100e-24	0	-2.878570e-24	1.450641e-24	0	0	0	0	0	-2.623204e-24	5.922310e-24	0	0	0	1.231062e-22	0	0	4.589723e-22	0	1.439141e-22	1.025758e-22	0	0	0	0	0	1.854885e-22	2.960859e-22	0	0
CPC2MT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPC3MT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPC6R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPC8MM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPMPS	4.805931e-07	4.603900e-07	4.297179e-07	5.603812e-08	5.358046e-08	5.649467e-08	2.342406e-08	2.328454e-08	2.655359e-08	4.280618e-07	3.823391e-07	3.108335e-07	2.592992e-07	4.764322e-08	5.346154e-08	6.180440e-08	6.338401e-08	2.387963e-20	1.556178e-10	2.346189e-10	1.569823e-09	1.396403e-09	1.451843e-09	8.319108e-10	7.903563e-10	9.216308e-10	1.369035e-14	1.172709e-10	6.891883e-10	8.825246e-10	1.626920e-09	1.274452e-09	1.380270e-09	1.646003e-09
CPPPGO2	2.094181e-06	2.006146e-06	1.872493e-06	2.441857e-07	2.334765e-07	2.461752e-07	1.020702e-07	1.014622e-07	1.157071e-07	1.865276e-06	1.666040e-06	1.354455e-06	1.129895e-06	2.076050e-07	2.329583e-07	2.693123e-07	2.761954e-07	2.106674e-20	6.781034e-10	1.022350e-09	6.840493e-09	6.084816e-09	6.326398e-09	3.625046e-09	3.443972e-09	4.016000e-09	5.967951e-14	5.110070e-10	3.003134e-09	3.845595e-09	7.089294e-09	5.553418e-09	6.014515e-09	7.172446e-09
