rxns	MEAN_M145_21	MEAN_M145_29	MEAN_M145_33	MEAN_M145_37	MEAN_M145_41	MEAN_M145_45	MEAN_M145_49	MEAN_M145_53	MEAN_M145_57	MEAN_M1152_33	MEAN_M1152_41	MEAN_M1152_45	MEAN_M1152_49	MEAN_M1152_53	MEAN_M1152_57	MEAN_M1152_61	MEAN_M1152_65	STDEV_M145_21	STDEV_M145_29	STDEV_M145_33	STDEV_M145_37	STDEV_M145_41	STDEV_M145_45	STDEV_M145_49	STDEV_M145_53	STDEV_M145_57	STDEV_M1152_33	STDEV_M1152_41	STDEV_M1152_45	STDEV_M1152_49	STDEV_M1152_53	STDEV_M1152_57	STDEV_M1152_61	STDEV_M1152_65
prot_Q9L1Z5	3.676146e-07	3.178211e-07	2.542599e-07	4.314741e-08	4.857165e-08	5.384024e-08	3.635746e-08	2.868709e-08	3.067432e-08	3.276764e-07	2.538130e-07	2.116867e-07	1.877580e-07	4.310342e-08	4.923367e-08	5.120327e-08	6.398611e-08	8.969226e-08	9.724043e-08	1.823406e-07	1.690217e-07	2.284533e-07	2.842519e-07	3.534329e-07	2.649774e-07	2.845692e-07	1.126570e-07	2.009770e-07	2.075923e-07	1.838360e-07	2.028821e-07	2.338203e-07	1.563740e-07	3.565653e-07
prot_Q9L200	2.726404e-10	9.028222e-10	4.331355e-10	9.539050e-10	1.195453e-09	1.116330e-09	2.685411e-09	1.062280e-09	1.110608e-09	4.300864e-10	5.410379e-10	5.813114e-10	1.231229e-09	5.558189e-10	1.154099e-09	2.207469e-10	1.500672e-09	1.363066e-08	3.483116e-08	2.289084e-08	4.089436e-08	4.910912e-08	4.802720e-08	7.953725e-08	5.313926e-08	5.552484e-08	2.150217e-08	2.552456e-08	2.779607e-08	4.750118e-08	3.353909e-08	5.321777e-08	1.103624e-08	5.975026e-08
prot_Q9L206	4.691589e-12	3.258326e-09	3.576517e-09	6.673497e-09	9.505624e-09	7.591959e-09	5.572110e-09	5.892346e-09	9.546175e-09	2.475224e-09	9.810267e-09	6.141509e-09	8.841927e-09	2.690667e-09	2.883766e-09	3.264806e-09	3.339693e-09	1.778102e-10	1.622746e-07	1.787273e-07	2.720902e-07	3.359661e-07	3.098686e-07	2.781272e-07	2.941138e-07	3.892245e-07	1.232598e-07	3.098564e-07	2.495605e-07	3.122307e-07	1.890362e-07	2.032318e-07	2.308323e-07	2.353751e-07
prot_Q9L213	3.808288e-11	5.691067e-10	3.621248e-11	1.648987e-09	1.715246e-09	1.476982e-10	1.083464e-09	1.089746e-09	2.358781e-09	8.681964e-10	6.908734e-10	4.221313e-11	2.458738e-09	1.090740e-09	1.033403e-09	2.422444e-09	4.682943e-09	1.779817e-09	4.024192e-08	2.560609e-09	7.825499e-08	8.576877e-08	5.992821e-09	7.291689e-08	7.315061e-08	1.119420e-07	4.328611e-08	4.872508e-08	2.879940e-09	9.859340e-08	7.002401e-08	7.303035e-08	1.149656e-07	1.655051e-07
prot_Q9L214	0	1.617346e-09	1.274526e-09	3.789490e-09	8.615906e-10	9.412962e-10	4.167184e-09	4.055642e-09	9.723341e-09	3.919885e-10	1.251896e-09	3.279500e-09	1.473343e-09	1.840966e-09	3.512954e-09	1.032947e-08	1.142494e-08	0	6.391309e-08	5.760143e-08	1.125137e-07	5.349907e-08	5.696811e-08	1.264756e-07	9.648167e-08	1.802995e-07	2.771777e-08	6.258884e-08	1.026046e-07	7.059636e-08	8.518228e-08	4.032809e-08	1.592350e-07	2.049912e-07
prot_Q9L216	1.128561e-11	4.039815e-12	0	1.288076e-11	8.133714e-12	2.872270e-12	1.058257e-11	3.816785e-12	0	0	9.782822e-12	4.894242e-12	0	1.362239e-11	6.191851e-12	0	1.708866e-11	3.267103e-10	2.856581e-10	0	5.259239e-10	4.066450e-10	2.031002e-10	4.322080e-10	2.698874e-10	0	0	4.890922e-10	3.460751e-10	0	5.600277e-10	3.174988e-10	0	6.040605e-10
prot_Q9L217	1.128561e-11	4.039815e-12	0	1.288076e-11	8.133714e-12	2.872270e-12	1.058257e-11	3.816785e-12	0	0	9.782822e-12	4.894242e-12	0	1.362239e-11	6.191851e-12	0	1.708866e-11	3.267103e-10	2.856581e-10	0	5.259239e-10	4.066450e-10	2.031002e-10	4.322080e-10	2.698874e-10	0	0	4.890922e-10	3.460751e-10	0	5.600277e-10	3.174988e-10	0	6.040605e-10
prot_Q9L218	1.128561e-11	4.039815e-12	0	1.288076e-11	8.133714e-12	2.872270e-12	1.058257e-11	3.816785e-12	0	0	9.782822e-12	4.894242e-12	0	1.362239e-11	6.191851e-12	0	1.708866e-11	3.267103e-10	2.856581e-10	0	5.259239e-10	4.066450e-10	2.031002e-10	4.322080e-10	2.698874e-10	0	0	4.890922e-10	3.460751e-10	0	5.600277e-10	3.174988e-10	0	6.040605e-10
prot_Q9L232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9L233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9L239	2.240090e-12	0	5.203980e-12	1.734797e-11	0	4.421969e-12	2.975185e-12	0	3.591598e-12	0	4.168239e-13	8.510414e-13	0	0	0	9.985451e-13	1.027320e-12	1.467215e-10	0	3.422396e-10	6.015656e-10	0	2.652062e-10	1.943409e-10	0	2.295950e-10	0	2.947390e-11	4.254782e-11	0	0	0	4.135992e-11	4.265520e-11
prot_Q9L260	2.237452e-09	7.639001e-09	5.480436e-09	1.120559e-08	6.677237e-09	8.936175e-09	7.122692e-09	1.066990e-08	2.230225e-08	6.360522e-09	4.377487e-09	1.421469e-08	8.503026e-09	1.039753e-08	6.865104e-09	1.340596e-08	2.026741e-08	5.487598e-08	1.471831e-07	1.315533e-07	2.060521e-07	1.680674e-07	1.959601e-07	1.797201e-07	2.368200e-07	3.441831e-07	1.148537e-07	1.154998e-07	2.281476e-07	1.768608e-07	2.129419e-07	1.748529e-07	2.654477e-07	3.392516e-07
prot_Q9L278	3.683880e-11	4.678374e-11	4.817390e-11	4.424835e-11	4.002946e-11	4.806402e-11	1.985541e-11	2.152499e-11	2.299052e-11	7.080125e-11	3.433908e-11	1.576896e-11	2.836253e-11	5.269147e-11	5.528784e-11	6.693478e-11	5.985199e-11	7.216015e-10	7.575696e-10	6.796501e-10	2.507728e-10	2.431163e-10	2.696485e-10	1.129148e-10	1.199580e-10	1.281255e-10	9.435652e-10	5.713502e-10	3.522944e-10	4.476032e-10	2.673465e-10	2.912034e-10	3.444256e-10	3.281634e-10
prot_Q9L279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9L282	1.101698e-10	9.541174e-11	7.459896e-11	1.119863e-11	1.158916e-11	1.192914e-11	5.059498e-12	5.273984e-12	5.633318e-12	9.821072e-11	7.384740e-11	6.089059e-11	5.484727e-11	1.077163e-11	1.214816e-11	1.405685e-11	1.420723e-11	1.105152e-13	2.133912e-13	2.299395e-13	5.213651e-14	5.081675e-14	5.261077e-14	2.271326e-14	2.435216e-14	2.478071e-14	1.484653e-13	2.565013e-13	2.690230e-13	1.996483e-13	5.003871e-14	5.483069e-14	6.706526e-14	6.081430e-14
prot_Q9L283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9L286	6.685425e-09	5.789861e-09	4.526881e-09	6.795651e-10	7.032638e-10	7.238950e-10	3.070250e-10	3.200407e-10	3.418461e-10	5.959712e-09	4.481275e-09	3.695018e-09	3.328291e-09	6.536539e-10	7.371859e-10	8.530106e-10	8.621361e-10	6.706384e-12	1.294920e-11	1.395340e-11	3.163795e-12	3.083708e-12	3.192574e-12	1.378307e-12	1.477760e-12	1.503765e-12	9.009306e-12	1.556525e-11	1.632510e-11	1.211524e-11	3.036494e-12	3.327286e-12	4.069715e-12	3.690388e-12
prot_Q9L287	6.685425e-09	5.789861e-09	4.526881e-09	6.795651e-10	7.032638e-10	7.238950e-10	3.070250e-10	3.200407e-10	3.418461e-10	5.959712e-09	4.481275e-09	3.695018e-09	3.328291e-09	6.536539e-10	7.371859e-10	8.530106e-10	8.621361e-10	6.706384e-12	1.294920e-11	1.395340e-11	3.163795e-12	3.083708e-12	3.192574e-12	1.378307e-12	1.477760e-12	1.503765e-12	9.009306e-12	1.556525e-11	1.632510e-11	1.211524e-11	3.036494e-12	3.327286e-12	4.069715e-12	3.690388e-12
prot_Q9L298	1.338809e-09	2.131496e-09	3.581753e-09	4.796305e-09	5.549118e-09	8.904993e-09	2.550997e-09	4.005558e-09	5.597026e-09	1.687937e-09	2.367613e-09	4.052192e-09	4.641845e-09	3.790064e-09	2.717646e-09	7.628729e-09	5.291854e-09	4.132867e-08	7.266180e-08	1.123135e-07	1.421545e-07	1.545861e-07	2.054117e-07	9.742284e-08	1.472945e-07	1.826917e-07	6.173241e-08	9.538985e-08	1.280537e-07	1.323001e-07	1.086798e-07	1.028699e-07	2.125126e-07	1.869875e-07
prot_Q9L299	3.656816e-08	4.096490e-11	1.519955e-11	7.614128e-10	8.570138e-12	9.104541e-12	0	1.062285e-12	5.748038e-13	0	1.253776e-12	1.199134e-11	1.707949e-11	2.378591e-10	8.159618e-13	3.690260e-12	4.049561e-12	6.724662e-09	3.674661e-10	2.212487e-10	3.684831e-10	1.521677e-10	1.668673e-10	0	5.310895e-11	4.064477e-11	0	6.268251e-11	1.749057e-10	2.044665e-10	2.689140e-10	3.386493e-11	9.038037e-11	9.827537e-11
prot_Q9L2A3	1.813351e-09	4.115048e-09	1.652608e-09	2.165634e-09	2.651361e-09	4.896355e-09	2.753109e-09	2.501068e-09	3.002864e-09	3.409289e-09	3.611479e-09	4.803179e-09	4.648241e-09	3.317125e-09	4.237225e-09	3.448159e-09	5.758803e-09	5.185147e-08	8.083419e-08	4.447754e-08	5.729722e-08	6.827151e-08	9.520341e-08	7.300135e-08	7.159388e-08	7.607463e-08	6.803402e-08	8.280110e-08	1.068979e-07	9.703439e-08	8.319136e-08	1.003966e-07	8.605589e-08	1.212282e-07
prot_Q9L2C1	5.837375e-08	9.104682e-08	8.239283e-07	2.210606e-08	2.146407e-07	5.053961e-07	1.141938e-06	8.442765e-07	4.217092e-07	4.236500e-07	1.174418e-06	5.063722e-07	1.891129e-07	2.963221e-08	2.380215e-07	2.093374e-07	2.347778e-07	7.250699e-08	1.400058e-07	1.714695e-07	2.060799e-07	1.544538e-07	2.182487e-07	3.167212e-07	3.186524e-07	2.264946e-07	9.994471e-08	1.804675e-07	1.455219e-07	1.954183e-07	2.340652e-07	3.021989e-07	2.727584e-07	3.643430e-07
prot_Q9L2C2	5.861476e-09	2.255750e-08	1.533747e-08	1.622334e-08	1.530677e-08	1.620449e-08	1.199479e-08	1.267799e-08	1.710961e-08	7.928364e-09	1.043250e-08	1.312363e-08	9.462638e-09	1.145294e-08	1.265996e-08	1.407822e-08	3.931295e-08	1.563416e-07	4.416117e-07	3.828474e-07	4.336264e-07	4.405607e-07	4.667623e-07	4.214398e-07	4.450222e-07	5.383961e-07	2.283729e-07	3.292712e-07	3.781152e-07	3.338314e-07	4.038851e-07	4.449534e-07	4.946076e-07	8.357657e-07
prot_Q9L2C5	1.166560e-09	2.337136e-09	1.153990e-09	1.505302e-09	4.778831e-10	1.196620e-09	8.444153e-10	8.007056e-10	1.788032e-09	1.111799e-09	1.432293e-09	1.380422e-09	8.106853e-10	1.027997e-09	2.187562e-09	1.866339e-09	1.672262e-09	2.335026e-08	3.007622e-08	1.737332e-08	3.672949e-08	4.147485e-09	3.789516e-08	3.036930e-08	3.155455e-08	5.839726e-08	2.857939e-08	4.525559e-08	3.339462e-08	1.258045e-08	3.351896e-08	5.759993e-08	3.888181e-08	4.454545e-08
prot_Q9L2D1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9L2D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9L2E6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9L2E9	1.290465e-13	2.825675e-13	3.534788e-13	2.991034e-13	3.447237e-13	2.814129e-13	2.494901e-13	3.085769e-13	2.470948e-13	8.880941e-14	2.212031e-13	3.261855e-13	2.888068e-13	3.111056e-13	2.726622e-13	2.326835e-13	2.386194e-13	2.748664e-12	5.759670e-12	6.693699e-12	6.391250e-12	6.653131e-12	6.320605e-12	5.838596e-12	6.516660e-12	6.096040e-12	2.805333e-12	5.525642e-12	6.947509e-12	6.452793e-12	6.965441e-12	6.131173e-12	6.025908e-12	6.399622e-12
prot_Q9L2H4	4.868589e-09	4.216404e-09	3.296653e-09	4.948860e-10	5.121443e-10	5.271687e-10	2.235877e-10	2.330662e-10	2.489457e-10	4.340053e-09	3.263408e-09	2.690830e-09	2.423768e-09	4.760117e-10	5.368424e-10	6.211896e-10	6.278351e-10	4.883852e-12	9.430113e-12	1.016141e-11	2.304000e-12	2.245677e-12	2.324958e-12	1.003737e-12	1.076163e-12	1.095101e-12	6.560865e-12	1.133511e-11	1.188846e-11	8.822704e-12	2.211272e-12	2.423036e-12	2.963697e-12	2.687459e-12
prot_Q9L2H6	4.097639e-12	8.406709e-12	3.177972e-12	5.600572e-12	6.843788e-12	2.902072e-12	2.243282e-12	4.610242e-12	1.231865e-11	2.210369e-12	1.026601e-11	3.606118e-12	2.549674e-12	3.115647e-12	3.931451e-12	1.729898e-14	5.978664e-12	1.660617e-10	3.415155e-10	2.221916e-10	2.795972e-10	2.827456e-10	2.044274e-10	1.582750e-10	2.263048e-10	3.915742e-10	1.530410e-10	4.176233e-10	2.533285e-10	1.789876e-10	2.194883e-10	2.023554e-10	1.001117e-13	2.537166e-10
prot_Q9L2H7	4.097639e-12	8.406709e-12	3.177972e-12	5.600572e-12	6.843788e-12	2.902072e-12	2.243282e-12	4.610242e-12	1.231865e-11	2.210369e-12	1.026601e-11	3.606118e-12	2.549674e-12	3.115647e-12	3.931451e-12	1.729898e-14	5.978664e-12	1.660617e-10	3.415155e-10	2.221916e-10	2.795972e-10	2.827456e-10	2.044274e-10	1.582750e-10	2.263048e-10	3.915742e-10	1.530410e-10	4.176233e-10	2.533285e-10	1.789876e-10	2.194883e-10	2.023554e-10	1.001117e-13	2.537166e-10
prot_Q9L2H8	4.097639e-12	8.406709e-12	3.177972e-12	5.600572e-12	6.843788e-12	2.902072e-12	2.243282e-12	4.610242e-12	1.231865e-11	2.210369e-12	1.026601e-11	3.606118e-12	2.549674e-12	3.115647e-12	3.931451e-12	1.729898e-14	5.978664e-12	1.660617e-10	3.415155e-10	2.221916e-10	2.795972e-10	2.827456e-10	2.044274e-10	1.582750e-10	2.263048e-10	3.915742e-10	1.530410e-10	4.176233e-10	2.533285e-10	1.789876e-10	2.194883e-10	2.023554e-10	1.001117e-13	2.537166e-10
prot_Q9L2H9	1.660194e-07	1.437798e-07	1.124162e-07	1.687566e-08	1.746417e-08	1.797651e-08	7.624361e-09	7.947579e-09	8.489074e-09	1.479977e-07	1.112836e-07	9.175849e-08	8.265156e-08	1.623221e-08	1.830656e-08	2.118284e-08	2.140945e-08	1.665398e-10	3.215678e-10	3.465051e-10	7.856661e-11	7.657782e-11	7.928130e-11	3.422753e-11	3.669725e-11	3.734305e-11	2.237284e-10	3.865322e-10	4.054017e-10	3.008581e-10	7.540535e-11	8.262658e-11	1.010634e-10	9.164352e-11
prot_Q9L2I0	6.864343e-10	4.745127e-10	5.241335e-10	3.625946e-09	2.088940e-09	1.482649e-09	1.109324e-09	1.722542e-09	4.254828e-09	1.082841e-09	2.946586e-09	1.195233e-09	2.587832e-09	2.786541e-09	4.305680e-09	3.828944e-09	3.904280e-09	2.801796e-08	3.355312e-08	3.706183e-08	1.169575e-07	8.526356e-08	7.412505e-08	7.844108e-08	8.611847e-08	1.538045e-07	4.419794e-08	1.066402e-07	5.975570e-08	9.146623e-08	1.165602e-07	1.361031e-07	1.353330e-07	1.379957e-07
prot_Q9L2I4	1.258558e-12	5.686862e-12	3.123140e-12	4.759154e-15	7.488189e-15	4.142795e-12	7.028259e-12	0	2.342706e-12	6.442667e-12	1.027046e-11	7.121949e-12	2.532749e-12	6.324159e-12	2.465758e-12	2.738059e-12	6.160860e-15	8.735203e-11	2.822830e-10	2.208394e-10	2.379339e-13	3.056564e-13	2.102080e-10	2.868701e-10	0	1.656543e-10	2.612817e-10	4.192059e-10	3.560618e-10	1.782698e-10	3.161658e-10	1.741660e-10	1.936020e-10	3.080122e-13
prot_Q9L2L6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9L2L8	0	4.992112e-14	0	0	0	3.632162e-15	0	0	2.300844e-15	1.308669e-13	1.024706e-13	0	3.196052e-15	4.155544e-15	2.108800e-15	0	0	0	3.529956e-12	0	0	0	2.568326e-13	0	0	1.626942e-13	6.542689e-12	3.625302e-12	0	2.259950e-13	2.938413e-13	1.491147e-13	0	0
prot_Q9R339	0	3.527529e-11	0	3.070501e-11	8.843806e-12	2.889888e-11	2.051593e-11	1.083197e-11	4.688953e-11	3.309560e-11	1.321000e-11	2.892968e-11	8.252549e-12	2.142806e-11	4.637314e-12	1.815287e-11	2.741082e-11	0	1.439858e-09	0	1.253915e-09	6.253515e-10	1.080108e-09	1.025694e-09	7.659362e-10	1.657298e-09	1.169771e-09	9.340880e-10	1.446339e-09	5.835433e-10	1.071296e-09	3.279076e-10	9.263917e-10	1.176734e-09
prot_Q9RCV9	6.373533e-09	9.252195e-09	1.601822e-08	1.814952e-08	5.818627e-09	1.651973e-08	2.726321e-08	1.199502e-08	2.243118e-08	6.032602e-09	1.280308e-08	1.331737e-08	1.982792e-08	1.524144e-08	1.679123e-08	1.090065e-08	3.262639e-08	1.423876e-07	2.471239e-07	3.411777e-07	4.054668e-07	2.374921e-07	4.127017e-07	5.558888e-07	3.791626e-07	5.319470e-07	1.740567e-07	3.198504e-07	3.327001e-07	4.223055e-07	4.070895e-07	4.484860e-07	3.773061e-07	6.652398e-07
prot_Q9RCW0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9RCY6	1.119724e-10	2.021207e-10	2.311258e-10	2.308891e-10	1.404398e-10	1.371520e-10	7.703496e-11	7.129607e-11	1.562170e-10	2.621612e-10	2.781955e-10	2.630907e-10	1.205265e-10	2.126335e-10	6.215749e-11	1.537864e-10	1.177542e-10	1.719959e-09	2.903185e-09	3.289136e-09	3.581419e-09	2.863676e-09	2.921206e-09	1.927353e-09	1.906969e-09	2.951463e-09	3.374866e-09	4.300687e-09	3.718156e-09	2.566813e-09	3.875556e-09	1.793416e-09	2.925853e-09	2.630183e-09
prot_Q9RCY7	6.360203e-10	1.882928e-09	1.977967e-09	2.598231e-09	1.733901e-09	1.494053e-09	2.066392e-09	3.137264e-09	3.105574e-09	1.366887e-09	4.051779e-09	1.905137e-09	2.090065e-09	1.887366e-09	2.959852e-09	4.498374e-09	3.525978e-09	1.554661e-08	3.993435e-08	4.497959e-08	5.672707e-08	4.708518e-08	4.402761e-08	5.579894e-08	6.928235e-08	7.497751e-08	2.787523e-08	6.834838e-08	4.214180e-08	5.217544e-08	4.825649e-08	7.108397e-08	9.390426e-08	8.450290e-08
prot_Q9RCY8	4.071264e-09	6.683898e-09	7.645788e-09	1.440369e-08	1.145408e-08	9.657432e-09	1.315981e-08	1.618940e-08	2.015558e-08	5.995626e-09	1.055499e-08	1.107025e-08	1.396174e-08	1.494861e-08	1.457468e-08	1.744222e-08	1.928503e-08	4.928576e-08	8.945504e-08	1.028867e-07	1.596729e-07	1.459226e-07	1.409034e-07	1.681980e-07	1.919717e-07	2.225268e-07	7.523862e-08	1.273816e-07	1.328936e-07	1.547546e-07	1.783392e-07	1.883927e-07	2.082337e-07	2.291087e-07
prot_Q9RCZ0	1.068703e-11	9.122343e-12	6.886863e-12	3.374627e-12	3.114019e-12	3.110429e-12	1.413724e-12	1.531277e-12	1.643173e-12	8.921162e-12	7.280933e-12	5.265165e-12	4.727072e-12	3.195095e-12	3.433030e-12	4.505925e-12	4.072958e-12	8.113223e-11	7.096396e-11	5.482538e-11	1.473700e-11	1.442197e-11	1.465846e-11	6.412045e-12	6.809088e-12	7.277736e-12	7.119734e-11	5.607862e-11	4.341282e-11	3.894098e-11	1.405597e-11	1.548032e-11	1.896469e-11	1.823947e-11
prot_Q9RCZ9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9RD00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9RD01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9RD04	1.391143e-09	1.940028e-08	3.906564e-07	6.209565e-09	1.105757e-07	2.524457e-07	5.826539e-07	4.328060e-07	2.106799e-07	1.874878e-07	5.724012e-07	2.396995e-07	8.835623e-08	1.159853e-08	1.181611e-07	1.022385e-07	1.074896e-07	5.432330e-08	6.731480e-08	1.096118e-07	1.456156e-07	2.143184e-07	1.057644e-07	1.159295e-07	2.069572e-07	3.099349e-08	7.252131e-08	1.775726e-07	1.655479e-07	2.808009e-07	1.867251e-07	2.652835e-07	2.290439e-07	1.912653e-07
prot_Q9RD12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9RD25	1.642851e-09	3.077497e-09	1.702432e-09	5.063546e-09	3.657212e-09	3.089477e-09	5.319733e-09	3.547374e-09	5.713848e-09	2.904130e-09	4.319991e-09	6.149514e-09	7.301263e-09	3.157229e-09	3.962004e-09	6.445723e-09	3.982666e-09	3.529954e-08	7.415048e-08	4.580493e-08	1.044086e-07	8.613664e-08	9.504864e-08	1.102332e-07	9.447141e-08	1.208945e-07	7.499025e-08	1.184381e-07	1.292198e-07	1.320811e-07	7.851116e-08	9.595073e-08	1.431249e-07	1.210597e-07
prot_Q9RD26	1.094719e-08	7.359700e-09	7.191616e-09	3.514333e-08	4.056812e-08	4.266654e-08	5.319891e-08	7.059923e-08	8.236634e-08	2.427659e-09	4.484675e-09	7.194613e-09	1.002800e-08	5.391869e-08	6.082910e-08	1.001706e-07	8.684240e-08	9.162505e-08	8.236729e-08	8.505325e-08	2.281866e-07	2.642297e-07	2.738757e-07	3.271906e-07	4.433481e-07	5.688420e-07	3.772503e-08	6.365012e-08	1.049133e-07	1.037317e-07	3.590700e-07	4.596943e-07	6.636494e-07	6.366693e-07
prot_Q9RD67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9RD68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9RD69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9RDB8	1.288475e-08	2.128140e-08	2.480845e-08	2.805529e-08	3.229515e-08	3.818591e-08	3.515893e-08	4.630572e-08	4.908389e-08	1.722216e-08	2.890868e-08	2.807192e-08	3.631518e-08	3.079835e-08	3.850185e-08	6.137411e-08	5.042469e-08	1.651742e-07	2.763258e-07	3.515973e-07	3.424272e-07	4.200049e-07	4.854246e-07	5.001629e-07	5.631261e-07	6.176409e-07	2.236630e-07	3.734001e-07	3.775137e-07	4.602345e-07	4.365243e-07	4.833465e-07	7.079063e-07	6.608396e-07
prot_Q9RDC0	2.868141e-12	8.516670e-12	1.567879e-11	5.895170e-12	1.472154e-11	8.429371e-12	1.209508e-11	1.345857e-11	4.538959e-12	8.637811e-12	6.874659e-12	2.777943e-11	4.930463e-12	1.941388e-11	1.140250e-12	1.778401e-11	1.254785e-11	1.433927e-10	3.476220e-10	4.956085e-10	2.948267e-10	4.306468e-10	3.443214e-10	3.514871e-10	3.930858e-10	2.271206e-10	3.053011e-10	3.436986e-10	6.952834e-10	2.465777e-10	5.604972e-10	8.062786e-11	4.816530e-10	4.018494e-10
prot_Q9RDC1	2.868141e-12	8.516670e-12	1.567879e-11	5.895170e-12	1.472154e-11	8.429371e-12	1.209508e-11	1.345857e-11	4.538959e-12	8.637811e-12	6.874659e-12	2.777943e-11	4.930463e-12	1.941388e-11	1.140250e-12	1.778401e-11	1.254785e-11	1.433927e-10	3.476220e-10	4.956085e-10	2.948267e-10	4.306468e-10	3.443214e-10	3.514871e-10	3.930858e-10	2.271206e-10	3.053011e-10	3.436986e-10	6.952834e-10	2.465777e-10	5.604972e-10	8.062786e-11	4.816530e-10	4.018494e-10
prot_Q9RDC2	2.868141e-12	8.516670e-12	1.567879e-11	5.895170e-12	1.472154e-11	8.429371e-12	1.209508e-11	1.345857e-11	4.538959e-12	8.637811e-12	6.874659e-12	2.777943e-11	4.930463e-12	1.941388e-11	1.140250e-12	1.778401e-11	1.254785e-11	1.433927e-10	3.476220e-10	4.956085e-10	2.948267e-10	4.306468e-10	3.443214e-10	3.514871e-10	3.930858e-10	2.271206e-10	3.053011e-10	3.436986e-10	6.952834e-10	2.465777e-10	5.604972e-10	8.062786e-11	4.816530e-10	4.018494e-10
prot_Q9RDC3	2.868141e-12	8.516670e-12	1.567879e-11	5.895170e-12	1.472154e-11	8.429371e-12	1.209508e-11	1.345857e-11	4.538959e-12	8.637811e-12	6.874659e-12	2.777943e-11	4.930463e-12	1.941388e-11	1.140250e-12	1.778401e-11	1.254785e-11	1.433927e-10	3.476220e-10	4.956085e-10	2.948267e-10	4.306468e-10	3.443214e-10	3.514871e-10	3.930858e-10	2.271206e-10	3.053011e-10	3.436986e-10	6.952834e-10	2.465777e-10	5.604972e-10	8.062786e-11	4.816530e-10	4.018494e-10
prot_Q9RDD0	5.696050e-10	1.962937e-09	2.601846e-09	1.078397e-09	7.415599e-09	4.247854e-09	6.624742e-09	1.399378e-09	3.028743e-09	1.784471e-09	3.189566e-09	3.955855e-09	5.520906e-09	3.881090e-09	3.497654e-09	5.443092e-09	2.378677e-09	2.324938e-08	6.204867e-08	7.507125e-08	5.391444e-08	1.452572e-07	1.134607e-07	1.480003e-07	6.996188e-08	1.070501e-07	5.148748e-08	8.558146e-08	9.882711e-08	1.194355e-07	1.119814e-07	1.105613e-07	1.453854e-07	9.708964e-08
prot_Q9RDD2	3.566734e-11	3.088943e-11	2.415132e-11	3.625541e-12	3.751975e-12	3.862044e-12	1.638006e-12	1.707446e-12	1.823779e-12	3.179559e-11	2.390800e-11	1.971325e-11	1.775673e-11	3.487302e-12	3.932953e-12	4.550888e-12	4.599573e-12	3.577916e-14	6.908512e-14	7.444262e-14	1.687913e-14	1.645186e-14	1.703267e-14	7.353389e-15	7.883980e-15	8.022722e-15	4.806545e-14	8.304197e-14	8.709586e-14	6.463588e-14	1.619997e-14	1.775137e-14	2.171229e-14	1.968855e-14
